name,latitude,longitude
starbucks,31.18651826,121.4587015
starbucks,30.644964,104.049835
starbucks,34.211342,108.9015552
starbucks,31.40456182,120.9577893
starbucks,31.99675673,120.8841069
starbucks,34.770846,113.727736
starbucks,36.091897,120.381124
starbucks,22.53225086,113.3816779
starbucks,22.56934162,114.1279422
starbucks,30.76596922,104.0636051
starbucks,32.07550033,112.1803924
starbucks,22.608362,114.029237
starbucks,31.31646526,120.7165933
starbucks,30.344726,120.284417
starbucks,31.77551734,119.9530359
starbucks,38.92404329,121.6754344
starbucks,31.85989031,117.2713709
starbucks,22.907548,113.212203
starbucks,36.69183013,117.2327992
starbucks,22.930399,113.893555
starbucks,31.19416169,120.6123637
starbucks,31.27859121,121.1955113
starbucks,31.15552455,121.3488799
starbucks,39.96572034,116.8225355
starbucks,32.0850671,118.8100834
starbucks,34.26721848,108.9467812
starbucks,26.55890301,106.7091067
starbucks,18.25122655,109.5076837
starbucks,31.18055672,121.4199007
starbucks,34.76926961,113.6825033
starbucks,31.305781,120.601084
starbucks,31.29097921,120.7242172
starbucks,39.13644906,117.1790926
starbucks,39.91746157,116.4608961
starbucks,38.30521733,116.8320168
starbucks,31.19139919,120.6121609
starbucks,34.266094,117.189285
starbucks,38.865438,121.532573
starbucks,39.99927135,116.3878979
starbucks,30.07739086,103.8369627
starbucks,29.30772761,120.0747007
starbucks,31.25569419,121.5811175
starbucks,40.12640061,116.6506475
starbucks,25.8143021,114.9267876
starbucks,41.827896,123.37634
starbucks,40.04716849,116.3371575
starbucks,36.168138,120.4338
starbucks,34.328808,108.94635
starbucks,30.26924967,120.1629663
starbucks,43.76932351,125.447039
starbucks,29.06584979,111.6950487
starbucks,32.65377932,110.7826186
starbucks,31.26247455,121.4911219
starbucks,29.85825965,121.4514465
starbucks,31.17260282,121.4046979
starbucks,39.92452852,116.6004202
starbucks,31.265455,120.735753
starbucks,31.489159,120.306534
starbucks,33.38171536,120.1409151
starbucks,23.07434937,114.4132546
starbucks,30.9140958,121.4591671
starbucks,22.27418304,113.5095196
starbucks,31.22244959,121.4900894
starbucks,26.02274,119.357973
starbucks,31.22288078,121.606899
starbucks,31.16777459,121.4283018
starbucks,22.793899,113.533486
starbucks,20.01558408,110.3505415
starbucks,30.62859987,114.3834647
starbucks,31.222366,121.531715
starbucks,32.011074,118.787216
starbucks,40.00282715,116.4886618
starbucks,30.47093343,114.3239036
starbucks,38.04590876,114.5055782
starbucks,41.10873955,122.9841242
starbucks,34.243855,108.961525
starbucks,41.813697,123.432347
starbucks,31.514382,120.283304
starbucks,34.64481825,112.4080539
starbucks,30.07692518,120.029037
starbucks,27.83394797,112.9183544
starbucks,39.68755354,116.3209169
starbucks,29.58084352,106.4545645
starbucks,29.30814505,120.0727862
starbucks,31.37529005,120.9729491
starbucks,40.0660026,116.3157714
starbucks,39.1071032,117.1925547
starbucks,29.849588,121.612984
starbucks,40.05856623,116.4161177
starbucks,23.1289092,113.2971624
starbucks,29.47749342,121.9006492
starbucks,30.26512638,120.0904043
starbucks,24.48281543,118.1855977
starbucks,29.86730647,121.5560404
starbucks,31.2341574,121.4721936
starbucks,31.930299,118.820603
starbucks,37.8741541,112.5505829
starbucks,30.649101,103.996418
starbucks,30.491342,114.41054
starbucks,35.036322,110.988886
starbucks,31.787884,121.661827
starbucks,29.71607212,106.632062
starbucks,31.02586737,121.3879777
starbucks,28.19482604,112.9768775
starbucks,34.28398826,108.9717623
starbucks,31.31243225,120.54667
starbucks,31.21887357,121.4464877
starbucks,38.94992256,121.5401816
starbucks,31.23249809,121.4821129
starbucks,34.80657651,113.5248903
starbucks,22.72067473,114.410634
starbucks,26.89214708,112.567817
starbucks,31.583023,120.362864
starbucks,34.18916974,108.9615143
starbucks,30.72953332,121.3439584
starbucks,42.27282,118.954285
starbucks,31.888267,120.3319
starbucks,37.06187817,114.4786584
starbucks,32.11341297,118.8533485
starbucks,22.76518979,108.378552
starbucks,31.20455571,121.5222173
starbucks,29.98918626,122.2103584
starbucks,32.03523787,118.7484999
starbucks,36.21125561,117.6752687
starbucks,39.02250952,117.7076715
starbucks,30.28253517,120.0031182
starbucks,30.65713121,114.2936103
starbucks,32.51580535,120.4535801
starbucks,39.90742956,116.4527546
starbucks,29.27824628,120.0445282
starbucks,31.30613948,121.3066063
starbucks,31.24368039,121.4709334
starbucks,33.39162205,120.1992559
starbucks,36.83831297,118.0120897
starbucks,22.80652754,108.315078
starbucks,29.88225144,121.5631218
starbucks,29.89319816,121.8450617
starbucks,23.1571948,113.2630237
starbucks,34.21916945,108.8936262
starbucks,38.49450267,106.24511
starbucks,31.60505635,121.0386086
starbucks,30.17003346,121.2638283
starbucks,30.25881854,119.8294175
starbucks,30.33378712,121.2416325
starbucks,36.09745,111.506081
starbucks,30.28919299,120.0251597
starbucks,31.2379628,121.4848294
starbucks,30.24431937,120.1801676
starbucks,33.01979,119.0209
