StoreName,CityName,Street Address,Longitude,Latitude,province,cityE
北京威新国际大厦店,北京市,"海淀区, 清华科技园9号楼威新国际大厦首层, 左家庄北里58号楼一层1037号",116.33,39.99,Beijing,Beijing
北京国展天虹店,北京市,"朝阳区, 建国路88 号",116.44,39.96,Beijing,Beijing
北京建国路咖啡店,北京市,"朝阳区, SOHO 现代城801 单元地上一层及二层, 远大路1号",116.48,39.91,Beijing,Beijing
北京远大路金源燕莎店,北京市,"海淀区, 金源燕莎Mall首层1016, 三里屯路11号院地下一层NLG-32a单元",116.29,39.96,Beijing,Beijing
北京三里屯北区店,北京市,"朝阳区, 首都国际机场2号航站楼一层国际到港厅",116.45,39.94,Beijing,Beijing
北京首都国际机场2店,北京市,"顺义区, 马家堡路华冠天地",116.59,40.08,Beijing,Beijing
北京公益西桥咖啡店,北京市,"丰台区, 1层1105, 亦庄天宝东路",116.38,39.84,Beijing,Beijing
北京朝林广场店,北京市,"大兴区, 朝林广场A座一层, 北京市西城区复兴门外大街A2号",116.51,39.79,Beijing,Beijing
北京复兴门外咖啡店,北京市,"西城区, 办公楼主楼首层大堂01号, 立汤路186号",116.35,39.91,Beijing,Beijing
北京龙德时代广场店,北京市,"昌平区, 龙德广场首层F158, 黄村东大街38号院1号楼",116.41,40.06,Beijing,Beijing
北京大兴王府井咖啡店,北京市,"大兴区, 大兴王府井百货1 层105号商铺, 安定门东大街28号",116.34,39.73,Beijing,Beijing
北京雍和大厦店,北京市,"东城区, 雍和大厦东楼1层, 大栅栏街道弓字胡同10号",116.42,39.95,Beijing,Beijing
北京大栅栏店,北京市,"西城区, 广顺北大街33号",116.39,39.9,Beijing,Beijing
北京望京凯德咖啡店,北京市,"朝阳区, 望京嘉茂1层, 裕祥路99号",116.47,39.99,Beijing,Beijing
北京欧陆时尚店,北京市,"顺义区, 一层L105和L106单元, 天洋广场购物中心",116.55,40.07,Beijing,Beijing
廊坊三河天洋广场咖啡店,廊坊市,"亿丰大街南侧汉王路西侧, G120国道27号",116.82,39.97,Hebei,Langfang
廊坊燕郊永旺梦乐城店,廊坊市,"高新区, 永旺梦乐城购物中心一层192号, 天津站候车室内第二层的高架候车层",116.86,39.95,Hebei,Langfang
天津火车站店,天津市,"河北区新纬路1 号, 东侧13 号-14 号检票口中间位置, 天津站交通枢纽",117.21,39.14,Tianjin,Tianjin
天津站区第二咖啡店,天津市,"河东区, 后广场轨道换乘中心地下一层D区010号, 环河北路168号",117.21,39.14,Tianjin,Tianjin
天津SM城市广场店,天津市,"空港经济开发区, SM城市广场一层D栋D1026单元, 天津滨海国际机场",117.43,39.16,Tianjin,Tianjin
天津滨海国际机场1店,天津市,"东丽区, T2航站楼商业区域二层核心区, 六纬路238号",117.36,39.13,Tianjin,Tianjin
天津嘉里中心店,天津市,"河东区, 嘉里中心商场一层L1012A单元, 卫津路北端嘉利大厦1-102-A01",117.22,39.13,Tianjin,Tianjin
天津嘉利大厦店,天津市,"和平区, 南门外大街与南马路交口",117.18,39.12,Tianjin,Tianjin
天津大悦城店,天津市,"南开区, 东马路137号",117.18,39.14,Tianjin,Tianjin
天津仁恒广场咖啡店,天津市,"南开区, 乐天百货一层EF-1单元, 泰安道18号增1号三号院一号楼",117.19,39.14,Tianjin,Tianjin
天津五大院店,天津市,"和平区, C1-2铺位首层及二层, 新港路1709号,1813号",117.21,39.12,Tianjin,Tianjin
天津滨海宝龙国际店,天津市,"滨海新区, 宝龙城市广场一层L1-128单元, 永旺梦乐城天津TEDA 购物中心1 层",117.68,39.01,Tianjin,Tianjin
天津永旺梦乐城滨海店,天津市,"经济技术开发区时尚东路29号, 区域120单元, 大沽南路531号",117.73,39.03,Tianjin,Tianjin
天津怡乐天地店,天津市,"河西区, 一层1022单元, 西马路与南马路交口东北侧",117.22,39.1,Tianjin,Tianjin
天津天佑城咖啡店,天津市,"南开区, 如意大厦101-102单元天佑城一层, 南京路189号",117.17,39.14,Tianjin,Tianjin
天津津汇广场第二咖啡店,天津市,"和平区, 津汇广场裙楼一层01-01new单元, 第一大街86号",117.2,39.12,Tianjin,Tianjin
天津名都市民广场店,天津市,"经济技术开发区, 新开路",117.7,39.02,Tianjin,Tianjin
天津新开路远洋新天地店,天津市,"河东区, 67号101、102单元, 南京路189号",117.22,39.14,Tianjin,Tianjin
天津津汇店,天津市,"和平区, 津汇广场地下一层B-35, 乐园道9号",117.2,39.12,Tianjin,Tianjin
天津银河广场咖啡店,天津市,"河西区, 银河国际购物中心一层L1-045-2单元, 解放北路与哈尔滨道交口东北侧",117.21,39.09,Tianjin,Tianjin
天津金谷大厦店,天津市,"和平区, 金之谷大厦1-107单元, 滨江道108号",117.21,39.13,Tianjin,Tianjin
天津友谊新天地商厦店,天津市,"和平区, 友谊新天地商厦一层, 大丰路18号水游城二层F2AN15单元",117.2,39.12,Tianjin,Tianjin
天津水游城店,天津市,"红桥区, 劝业场街南京路108号",117.17,39.15,Tianjin,Tianjin
天津南京路店,天津市,"和平区, 现代城C区地下一层9单元, 鞍山西道259号一层101单元",117.2,39.12,Tianjin,Tianjin
天津时代数码广场咖啡店,天津市,"南开区, 黑牛城道125号",117.16,39.11,Tianjin,Tianjin
天津友谊路新业广场店,天津市,"河西区, 新业广场1层A101-A102, 塘沽新港路276号",117.21,39.08,Tianjin,Tianjin
天津滨海金元宝于家堡店,天津市,"滨海新区, 于家堡金元宝购物中心一层A01单元, 塘沽解放路668号",117.7,39.0,Tianjin,Tianjin
天津塘沽金元宝金街店,天津市,"滨海新区, 塘沽金元宝商厦一层, 凌宾路时代奥城广场8号楼",117.67,39.02,Tianjin,Tianjin
天津奥城咖啡店,天津市,"南开区, 彩七汇生活广场一层8102-1单元, 宁宇家园",117.17,39.08,Tianjin,Tianjin
天津万福生活广场店,天津市,"河北区, 9号楼/配3-101, 新产业园区华苑产业区工华道",117.21,39.18,Tianjin,Tianjin
天津滨海高新区工华道店,天津市,"南开区, 1号虚拟园-104-1,105-1",117.12,39.09,Tianjin,Tianjin
天津小白楼店,天津市,"小白楼开封道54号1层及2层No.54, 友谊北路60号",117.22,39.12,Tianjin,Tianjin
天津金河购物中心店,天津市,"河西区, 金河购物中心一层, 解放北路188号",117.2,39.1,Tianjin,Tianjin
天津海信店,天津市,"和平区, 海信广场2层及3层, 南京路128号",117.22,39.12,Tianjin,Tianjin
天津乐宾店,天津市,"和平区, 乐宾百货首层C06&C07＃, 友谊南路111号",117.19,39.12,Tianjin,Tianjin
天津印象城店,天津市,"西青经济技术开发区, 印象城L1-18单元, 南北大街1号",117.22,39.02,Tianjin,Tianjin
天津凯德天津湾店,天津市,"河西区, 凯德嘉茂一层",117.24,39.1,Tianjin,Tianjin
天津国际大厦店,天津市,南京路75号天津国际大厦一层,117.21,39.12,Tianjin,Tianjin
天津新意街店,天津市,"新意大利风情街自由道60-62号, 前进道与翠通路交口",117.2,39.14,Tianjin,Tianjin
天津武清意安广场店,天津市,"武清区, 威尼都H1-101，102A, 京津公路342号",117.01,39.38,Tianjin,Tianjin
天津武清友谊商场店,天津市,"武清区, 武清友谊百货商厦一层, 南门外大街2号",117.07,39.37,Tianjin,Tianjin
天津大悦城第二咖啡店,天津市,"南开区, 大悦城B1-48, 乐园道与越秀路交口B1层",117.18,39.14,Tianjin,Tianjin
天津地铁店,天津市,"河西区, 津滨大道53号一层151A单元",117.21,39.09,Tianjin,Tianjin
天津河东万达店,天津市,"河东区, 洛阳道61-73号",117.26,39.12,Tianjin,Tianjin
天津五大道店,天津市,"和平区, 69.71.73号楼一层, 南京路39号01-05/06号",117.2,39.11,Tianjin,Tianjin
天津凯德国际贸易中心店,天津市,"河西区, 中北工业园阜盛道1号",117.22,39.11,Tianjin,Tianjin
天津中北永旺购物中心店,天津市,"西青区, 永旺梦乐城中北购物中心一层, 环河北路98号",117.09,39.14,Tianjin,Tianjin
天津新燕莎奥特莱斯店,天津市,"空港经济区, 新燕莎奥特莱斯一层A8-108号单元, 南京路66号",117.4,39.16,Tianjin,Tianjin
天津凯旋门大厦咖啡店,天津市,"河西区, 凯旋门大厦一层1-01单元, 风水园2-25单元",117.22,39.11,Tianjin,Tianjin
天津梅江凤水园咖啡店,天津市,"河西区, 友谊南路与珠江道交口西南侧, 南京路",117.22,39.06,Tianjin,Tianjin
天津国际商场店,天津市,"和平区, 天津国际商场A座1&2层, 友谊南路111号",117.19,39.12,Tianjin,Tianjin
天津永旺梦乐城梅江店,天津市,"西青经济开发区, A区, 南市街",117.22,39.03,Tianjin,Tianjin
天津万兆新文化花园店,天津市,"和平区, 福安大街新文化花园新丽居底商-102, 东马路135号",117.18,39.13,Tianjin,Tianjin
天津仁恒置地广场二店,天津市,"南开区, 仁恒海河广场一层1-10, 黄海路19号",117.19,39.14,Tianjin,Tianjin
天津金元宝滨海中心店,天津市,"泰达开发区, 金元宝滨海国际购物中心一层, 和平路172号",117.69,39.03,Tianjin,Tianjin
天津百货大楼咖啡店,天津市,"和平区, 百货大楼一层1F-A03单元, 咸水沽镇",117.19,39.13,Tianjin,Tianjin
天津咸水沽月坛商厦店,天津市,"津南区, 津和路56-57号, 宾水西道与凌宾路交口西南侧",117.39,38.99,Tianjin,Tianjin
天津奥城商业广场店,天津市,"南开区, 奥城商业广场4号楼一层-商1, 大寺镇环岛西路11号",117.17,39.08,Tianjin,Tianjin
天津大岛广场店,天津市,"西青区, 大岛商业广场S1-106, 兴安路166号",117.22,39.04,Tianjin,Tianjin
天津恒隆广场咖啡店,天津市,"和平区, 恒隆广场, 朝阳北大街99号",117.2,39.13,Tianjin,Tianjin
保定百盛咖啡店,保定市,"新市区, 零售商区的第一层, 裕华西路555号",115.47,38.87,Hebei,Baoding
保定华创广场咖啡店,保定市,"南市区, 零售商区的第一层和第二层的Y15单元, 保定北国先天下购物广场一层",115.49,38.86,Hebei,Baoding
保定先天下广场店,保定市,"朝阳北大街799号, 新华西道2号",115.47,38.89,Hebei,Baoding
唐山银泰店,唐山市,"路南区, 综合楼首层F1-58单元, 增盛路18号",118.18,39.63,Hebei,Tangshan
唐山万达广场店,唐山市,"路南区, 万达广场1058、1059单元, 新华东道125号",118.19,39.62,Hebei,Tangshan
唐山百货大楼店,唐山市,"路北区, 百货大楼一层, 新华西道32号",118.18,39.63,Hebei,Tangshan
唐山新华贸咖啡店,唐山市,"路北区, 新华路43号",118.17,39.63,Hebei,Tangshan
廊坊明珠大厦咖啡店,廊坊市,"广阳区, 新华路50号廊坊万达广场1051-2号铺位",116.71,39.52,Hebei,Langfang
廊坊万达广场店,廊坊市,"广阳区, 裕华路188号",116.71,39.52,Hebei,Langfang
廊坊万向城购物中心店,廊坊市,"广阳区, 滨河中路2号",116.68,39.54,Hebei,Langfang
张家口百盛店,张家口,"桥东区, 百盛购物中心一层, 新华北路1号",114.89,40.82,,
承德双百购物广场咖啡店,承德市,"双桥区, 双百购物广场, 中山东路11号",117.94,40.97,Hebei,Dengde
石家庄乐汇城店,石家庄,"桥东区, 1层W09单元, 中山东路39号",114.5,38.04,,
石家庄勒泰中心2店,石家庄,"桥东区, 勒泰中心6层, 裕华西路15号",114.51,38.05,,
石家庄万象天成店,石家庄,"桥西区, 万象天成商务广场一层120、200、122、123单元, 零售商区的第一层的主楼（写字楼）部分",114.48,38.04,,
石家庄银座商城东购店,石家庄,"中山西路83号, 育才街58号",114.49,38.04,,
石家庄青园店,石家庄,"长安区, 北国先天下广场第一层1F-GN2单元",114.53,38.04,,
石家庄万达广场店,石家庄,"槐安路万达广场1层, 中山东路39号",114.54,38.02,,
石家庄勒泰中心第一店,石家庄,"桥东区, 勒泰中心一层, 秦皇东大街138号",114.51,38.04,,
秦皇岛世纪港湾店,秦皇岛,"海港区, A1206, 海港区河北大街中段115号",119.58,39.95,,
秦皇岛乐都汇咖啡店,秦皇岛,"秦皇岛市, 乐都汇零售商区一层, 文化路139号",119.6,39.93,,
秦皇岛茂业金都店,秦皇岛,"海港区, 茂业百货第一层126单元, 中兴东大街18号",119.6,39.93,,
邢台世贸天街店,邢台市,"桥东区, 邢台世贸天街1层, 联纺路505号",114.49,37.06,Hebei,Xingtai
邯郸天鸿广场咖啡店,邯郸,"丛台区, 阳光天鸿广场1层A112号和LJ03号, 五一路77号",114.52,36.63,,
太原铜锣湾咖啡店,太原市,"迎泽区, 山西铜锣湾国际购物中心的第一层A1单元, 解放路175号",112.57,37.87,Shanxi,Taiyuan
太原万达广场店,太原市,"杏花岭区, 太原龙湖万达广场1层1037号, 新建路187号",112.56,37.88,Shanxi,Taiyuan
太原华宇国际精品咖啡店,太原市,"杏花岭区, 零售区一层116单元，二层208、209单元, 长风街116号",112.55,37.87,Shanxi,Taiyuan
太原北美新天地店,太原市,"小店区, 北美新天地1层F132单元, 长风街705号",112.56,37.82,Shanxi,Taiyuan
太原和信摩尔广场,太原市,"小店区, 零售商区一层1D02号、1D03号、1D04号、1D05号, ""米市街53号 """,112.56,37.82,Shanxi,Taiyuan
太原巴黎春天百货咖啡店,太原市,"迎泽区, 太原巴黎春天商业群楼中的第一层108单元, 亲贤北街189号",112.57,37.86,Shanxi,Taiyuan
太原百盛第一咖啡店,太原市,"小店区, 太原梅园百盛商城一层东南角, 柳巷南路99号",112.56,37.82,Shanxi,Taiyuan
太原柳巷第一咖啡店,太原市,"迎泽区, 太原茂业百货一层101单元和二层201单元, 钢铁大街64号",112.57,37.87,Shanxi,Taiyuan
包头百货大楼店,包头市,"昆都仑区, 包百大楼一楼西门, 青年路26号",109.82,40.66,Neimenggu,Baotou
包头万达广场咖啡店,包头市,"青山区, 万达广场1层173B和175号, 钢铁大街96号",109.85,40.66,Neimenggu,Baotou
包头维多利咖啡店,包头市,"昆区, 东方红CBD商业广场1层103号, 钢铁大街与市府东路交汇处往西100米",109.81,40.66,Neimenggu,Baotou
包头苏宁广场店,包头市,"昆都仑区, 包头苏宁广场地上1层107A单元, 新华东街62号",109.84,40.66,Neimenggu,Baotou
呼和浩特新华东街咖啡店,呼和浩特,"赛罕区, 呼市赛罕区新华东街62号零售商区地上一层, 中山西路7号民族商场一层",111.71,40.83,,
呼和浩特民族商场咖啡店,呼和浩特,"回民区, 中山西路1号",111.67,40.81,,
呼和浩特海亮广场店,呼和浩特,"回民区, 维多利时代城一层003号商铺, 新华东街26号",111.67,40.82,,
呼和浩特东城万达广场店,呼和浩特,"赛罕区, 万达广场一层, 解放路80号",111.74,40.84,,
大连大都会分店,大连市,"中山区, 长江路259号",121.64,38.92,Liaoning,Dalian
大连站分店,大连市,"中山区, 二层高架候车室6号-8号检票口中间位置商铺, 西岗区五四路66号",121.63,38.92,Liaoning,Dalian
大连恒隆2店,大连市,"西岗区, 高新园区黄浦路519号",121.61,38.91,Liaoning,Dalian
大连高新锦辉店,大连市,"大连市, 锦辉购物广场一层01-02单元, 人民路8号",121.53,38.86,Liaoning,Dalian
大连友谊商城店,大连市,"中山区, 迎客路168号周水子国际机场",121.65,38.92,Liaoning,Dalian
大连机场安检内店,大连市,"甘井子区, 二楼出发大厅安检内13.14号登机口, 天津街200号",121.54,38.96,Liaoning,Dalian
大连新世界店,大连市,"中山区, 新世界百货首层, 西安路139号1号大连罗斯福广场一层",121.64,38.92,Liaoning,Dalian
大连西安路罗斯福店,大连市,"沙河口区, 1105B和二层21002单元, 中华西路22号",121.59,38.91,Liaoning,Dalian
大连华南安盛店,大连市,"甘井子区, 一层H1G030单元, 中山路291号",121.59,38.99,Liaoning,Dalian
大连奥林匹克店,大连市,"西岗区, 万达商业广场A座, 五四路66号",121.61,38.91,Liaoning,Dalian
大连恒隆店,大连市,"西岗区, 黄浦路500号",121.61,38.91,Liaoning,Dalian
大连高新万达分店,大连市,"高新园区, 高新万达广场1层1026.1027号, 山东路235号",121.53,38.86,Liaoning,Dalian
大连华南亿合城店,大连市,"甘井子区, 安盛华南亿合城一层 Y10009单元, 软件园8号6-20#单元一层",121.59,38.99,Liaoning,Dalian
大连软景广场店,大连市,"沙河口区, 数码广场1号, 中山区中山路129-3号",121.54,38.88,Liaoning,Dalian
大连柏威年店,大连市,"大连市, 柏威年大连购物中心地下一层, 斯大林路677号",121.63,38.92,Liaoning,Dalian
大连金州安盛店,大连市,"金州区, 安盛购物广场, 中山区中山路129-3号",121.72,39.1,Liaoning,Dalian
大连柏威年二店,大连市,"大连市, 柏威年大连购物中心地上一层, 青泥街57号",121.63,38.92,Liaoning,Dalian
大连麦凯乐青泥店,大连市,"中山区, 麦凯乐地下一层, 青三街1号",121.64,38.92,Liaoning,Dalian
大连新玛特店,大连市,"中山区, 新玛特一层, 解放路19号",121.63,38.92,Liaoning,Dalian
大连百年城店,大连市,"中山区, 百年城购物中心内, 高尔基路687号1层6号01-58号",121.64,38.92,Liaoning,Dalian
